source,model_id,draw,eta,T_min,T_max,a,b,c,d,sigma_q,p_global,p_jump,fixed_T,gamma0,gamma1,latency_cap,max_steps,random_seed,list_length,mean_adjacent_distance,sd_adjacent_distance,p90_adjacent_distance,switch_rate_distance,mean_adjacent_similarity,log_frequency_likelihood,frequency_likelihood,n_relevant_bigrams,n_relevant_bigrams_rate,n_relevant_bigrams_norm,n_lists,mu_latency_raw_pooled,mu_latency_raw_pooled_r2,mu_latency_raw_pooled_n,mu_latency_raw_pooled_n_bins,mu_latency_median_norm,mu_latency_median_norm_r2,mu_latency_median_norm_n,mu_latency_median_norm_n_bins,mu_semantic_pooled,mu_semantic_pooled_r2,mu_semantic_pooled_n,mu_semantic_pooled_n_bins,mu_semantic_tail_quantile,mu_semantic_tail_n_total,mu_semantic_tail_frac,mu_semantic_tail_pooled,mu_semantic_tail_pooled_r2,mu_semantic_tail_pooled_n,mu_semantic_tail_pooled_n_bins,mu_latency_raw_pooled_ccdf,mu_latency_raw_pooled_ccdf_r2,mu_latency_raw_pooled_ccdf_n,mu_latency_raw_pooled_ccdf_n_bins,mu_latency_median_norm_ccdf,mu_latency_median_norm_ccdf_r2,mu_latency_median_norm_ccdf_n,mu_latency_median_norm_ccdf_n_bins
model,M4_adaptive_T,182,0.15704872855110744,0.7167748983713554,2.036113953045899,0.45963673088447177,5.585796831512979,0.0,0.0,0.24582048200115117,0.1765189289979471,0.15,1.5,-1.0,1.0,150,500,879452299,16.8,0.8848744145415226,0.16411704411819542,1.0644674012959312,0.2106196952790707,0.5351517044177505,-3.4628007365129503,0.03736802538626941,1.16,0.07588166548830838,2.1772405506301142,50.0,1.6946296912951029,0.925126632413245,840.0,11.0,2.0629007538270168,0.9555118214562449,484.0,12.0,-1.1317478145839504,0.21355677367129555,790.0,12.0,0.8,790.0,0.2,8.326038947926726,0.8535006200628326,158.0,12.0,,,,,,,,
model,M4_adaptive_T,183,0.5441316312368085,0.7201849084259344,1.10825718317046,1.248167050924252,0.43430621671702013,0.0,0.0,0.5150315617409272,0.08352730034996357,0.15,1.5,-1.0,1.0,150,500,413080959,3.3,0.8288030865957898,0.12644083710912918,0.8964505761935572,0.18604761904761905,0.5504058030068393,-4.043237525903084,0.035259623475078904,0.38,0.185,4.924858297970945,50.0,0.964388247649371,0.8235062161621215,165.0,12.0,1.055855823795387,0.8443484808224779,83.0,12.0,0.38420674956029827,0.00817663238192956,115.0,12.0,0.8,115.0,0.2,12.595618236554246,0.49417169724061505,23.0,7.0,,,,,,,,
model,M4_adaptive_T,184,0.12227035463277831,1.308938292136866,3.198177701063271,0.9472880160437942,4.616882263237325,0.0,0.0,0.2357987739867139,0.4829079467087211,0.15,1.5,-1.0,1.0,150,500,768528728,21.4,0.9484784053139337,0.17807998872964195,1.1331160577166692,0.21146337353437908,0.5179901530972751,-2.9001456847838565,0.059947177457269935,1.16,0.057233456190987485,0.9752374663510159,50.0,1.8550711269800697,0.9599540070085988,1070.0,11.0,2.3332286071330226,0.9606512338851427,565.0,12.0,-2.2620338915010594,0.7605620700557467,1020.0,11.0,0.8,1020.0,0.2,24.0165690059591,0.7589388600852939,204.0,12.0,,,,,,,,
model,M4_adaptive_T,185,0.3218089236273089,0.4309482928204773,1.41618360835307,-0.3765151128459032,0.7859890008165291,0.0,0.0,0.20797664358898071,0.25762397757533206,0.15,1.5,-1.0,1.0,150,500,267247576,4.4,0.8812608925587021,0.17719850602191356,1.010400292888541,0.2107619047619048,0.5368911647618547,-3.538835936799604,0.04304602319701762,0.54,0.16752380952380952,4.797422777817248,50.0,1.0373128503661593,0.8220414255658957,220.0,12.0,1.4242114113533102,0.8344890930402852,110.0,12.0,-1.292014041315722,0.10870533801492466,170.0,12.0,0.8,170.0,0.2,16.901777901397367,0.5031456639958016,34.0,11.0,,,,,,,,
model,M4_adaptive_T,186,0.1763528692959144,0.43855987958713327,3.6922769951327705,0.06687064594392655,3.2470272126726485,0.0,0.0,0.5768919739751706,0.04165559289106859,0.15,1.5,-1.0,1.0,150,500,629449511,22.78,0.913170725755979,0.10055274597717243,0.9954125490669788,0.2065712434889838,0.5244711100534684,-3.441784027170692,0.04133092959128552,1.54,0.07380405524795856,0.9946365410672865,50.0,2.199743974210592,0.9568356790369205,1139.0,12.0,2.3673253694370877,0.98313939251191,623.0,11.0,-1.5718627262959528,0.10506197602403922,1089.0,12.0,0.8,1089.0,0.20018365472910926,25.869324188239663,0.7308476787080505,218.0,10.0,,,,,,,,
model,M4_adaptive_T,187,0.27640405465222345,1.0065954613181192,2.945129207933757,0.6492509429595552,4.89889142769973,0.0,0.0,0.5425603303292937,0.1300495903505622,0.15,1.5,-1.0,1.0,150,500,68495077,22.24,0.9067434676935252,0.12337654710213501,1.0136474650680105,0.2041077721984532,0.5270130537115686,-3.3043332619595254,0.044827773623775144,1.62,0.0744501232746896,1.2157412509609198,50.0,2.1531540927741664,0.8992126753643161,1112.0,11.0,2.7276990238782854,0.9304320864164652,576.0,12.0,-2.8356253081813527,0.41499626962383196,1062.0,12.0,0.8,1062.0,0.2015065913370998,13.577830934592356,0.8566666233402459,214.0,12.0,,,,,,,,
model,M4_adaptive_T,188,0.014751508320016227,1.246747398180483,2.889145249065592,-1.5145263259721395,2.0738879284735234,0.0,0.0,0.36786441990380614,0.45094414491693596,0.15,1.5,-1.0,1.0,150,500,687665499,23.28,0.9581900474215292,0.1462081502295375,1.1157752351355614,0.20746421716782337,0.5137733984823449,-2.6135569229647864,0.07859520124894016,1.88,0.08948291645031368,1.2039840319065152,50.0,1.8340532760930977,0.9833153576317538,1164.0,11.0,2.050732662217057,0.9773884895060176,692.0,12.0,-2.630941147194197,0.5502504653337426,1114.0,12.0,0.8,1114.0,0.20107719928186715,17.785921289046527,0.9368378747094577,224.0,12.0,,,,,,,,
model,M4_adaptive_T,189,0.04698750542978558,0.7502236434699354,2.359773569854828,0.4581168242255438,1.0133593703035064,0.0,0.0,0.551224642117547,0.12229338335191371,0.15,1.5,-1.0,1.0,150,500,705234543,26.82,0.9128438903616324,0.1261944047427992,1.0292651106217472,0.2064579227560704,0.525312252162874,-3.149454022765687,0.04752803251517705,2.32,0.09374429840928078,0.7189642670482529,50.0,2.1595920485217492,0.9571959802114058,1341.0,11.0,2.5077108283120895,0.9720513474991476,755.0,12.0,-2.998467055464019,0.4865561189164087,1291.0,12.0,0.8,1291.0,0.20061967467079783,13.718689507616407,0.7758944523434019,259.0,12.0,,,,,,,,
model,M4_adaptive_T,190,0.017667730531309295,1.3717111778540854,2.2492120088948306,1.682605690489078,1.2810703172923994,0.0,0.0,0.5658255412706374,0.22106959469902365,0.15,1.5,-1.0,1.0,150,500,442345917,28.84,0.9317815531340173,0.1293103318773526,1.0711453421839576,0.20750448353361656,0.5202381700105936,-2.8430370926249084,0.06314771154785603,1.98,0.07043712829757999,-0.14887186996126403,50.0,2.1471914878611154,0.9647096614193902,1442.0,11.0,2.554771310962574,0.9570223868052108,789.0,12.0,-3.768447992826828,0.6443347095609506,1392.0,12.0,0.8,1392.0,0.20043103448275862,11.771844356820083,0.7891489010950898,279.0,12.0,,,,,,,,
model,M4_adaptive_T,191,0.020098982194051308,0.7619394014459819,2.772960071894153,-0.1571099354683949,4.99084487111555,0.0,0.0,0.47042626170467317,0.034746940721353176,0.15,1.5,-1.0,1.0,150,500,653238871,25.28,0.9057346007965286,0.11331725570709553,0.9996210624634958,0.2088171267062226,0.5269629644364763,-3.615943018023843,0.03279784648770398,1.7,0.06425059622789915,0.5013739952634291,50.0,2.1991954979133768,0.9557273627103444,1264.0,11.0,2.611051892616271,0.9534063366430942,698.0,12.0,-2.949461989133519,0.4020465928743312,1214.0,12.0,0.8,1214.0,0.200164744645799,20.65377670721129,0.8464574363500166,243.0,10.0,,,,,,,,
model,M4_adaptive_T,192,0.7907049222557421,0.7053454595434206,3.6027421076767734,1.847590823229285,4.691291777483408,0.0,0.0,0.4671130131241019,0.030113158534738442,0.15,1.5,-1.0,1.0,150,500,79211027,14.1,0.8752438251639133,0.11798781628878778,0.9807037032706468,0.21564546040474833,0.5360875546307085,-4.332293234254397,0.020095665867491563,0.76,0.06827281335795267,2.48276410009828,50.0,1.6546632648975588,0.9388389752571936,705.0,12.0,2.2013394864248346,0.9735318697097517,367.0,12.0,0.5050615648540169,0.010149908689001896,655.0,12.0,0.8,655.0,0.2,20.336670016474464,0.8595161160510688,131.0,6.0,,,,,,,,
model,M4_adaptive_T,193,0.018139466573806325,1.1036708211187103,1.8602813648846468,1.6575759870902922,0.506724503342108,0.0,0.0,0.42236775161996465,0.13322972592249474,0.15,1.5,-1.0,1.0,150,500,583426562,26.18,0.90663354624927,0.13934517641031963,1.0343359874830063,0.21042000232357153,0.5275574904333092,-3.0280100210673697,0.05213251093418871,1.78,0.07250980994712744,0.3461994787740404,50.0,2.1413082934999945,0.9610681086727679,1309.0,11.0,2.58045668817938,0.9659104108028524,765.0,12.0,-2.9620446567587617,0.5063190831194886,1259.0,12.0,0.8,1259.0,0.20095313741064336,10.655786848017511,0.677872979257137,253.0,12.0,,,,,,,,
model,M4_adaptive_T,194,0.18479521517318234,1.1530550807955977,1.7885105183018897,-0.3960410829802976,4.48448644781537,0.0,0.0,0.5676188101215747,0.03826552929045285,0.15,1.5,-1.0,1.0,150,500,367370825,14.74,0.901580001142899,0.10306596864173252,0.987255321760756,0.21366133404816268,0.528054118410452,-3.4018802910468757,0.04568482868502564,1.32,0.09121461906947842,2.8755288883724925,50.0,1.628489889197806,0.9488736578116983,737.0,12.0,1.9864977774007662,0.958287555186532,401.0,12.0,-1.917641174979312,0.19596795770314912,687.0,12.0,0.8,687.0,0.20232896652110627,20.748670931760593,0.75838636448555,139.0,10.0,,,,,,,,
model,M4_adaptive_T,195,0.09471160791603685,0.6390649909155086,3.810041721881026,-0.019157061630997063,5.624582527603826,0.0,0.0,0.15108388834223616,0.2437759359407508,0.15,1.5,-1.0,1.0,150,500,134768014,11.06,0.9032187980376122,0.20996233041948226,1.1058953253744426,0.2159565989565989,0.5322196489416327,-3.562529830464963,0.03375739606104576,0.54,0.05509379509379509,3.0571313557957707,50.0,1.4392975140857711,0.9628875649312867,553.0,12.0,1.8401311434894476,0.9327823456527626,283.0,12.0,-2.254055397563867,0.5217712700767763,503.0,11.0,0.8,503.0,0.20079522862823063,20.67555830282354,0.7623702518355624,101.0,12.0,,,,,,,,
model,M4_adaptive_T,196,0.1240933181473078,0.8023308477902489,2.095175980930172,-0.27121854106740795,3.6922597737565934,0.0,0.0,0.1668098027576831,0.38817931555198376,0.15,1.5,-1.0,1.0,150,500,422998610,12.24,0.9484896288579369,0.17546021229552244,1.110424141672312,0.2152506732398037,0.5179467548899784,-2.934893338609965,0.057504588054916726,0.74,0.0728061383061383,2.9487914341763504,50.0,1.3849389020669485,0.9436886780354826,612.0,12.0,1.8677417063250445,0.9698091993038718,314.0,12.0,-2.3035425784978587,0.4907771939146418,562.0,12.0,0.8,562.0,0.20284697508896798,17.067047076093278,0.4622194811973317,114.0,12.0,,,,,,,,
model,M4_adaptive_T,197,0.7484113152105003,0.6222193541909518,3.090916360843445,1.975516748649171,4.937464325055084,0.0,0.0,0.3085381674224759,0.41836890404110993,0.15,1.5,-1.0,1.0,150,500,809737432,12.18,0.8946682057787667,0.17238345606175426,1.0674500371481652,0.22169472194472195,0.5326642056865767,-3.5055637334091427,0.03534541130970398,0.9,0.08378077478077478,3.124469735275643,50.0,1.5731016841321437,0.8901733083947732,609.0,12.0,2.332849335035564,0.926200935064544,307.0,11.0,-1.1230960487972765,0.22755638948081025,559.0,12.0,0.8,559.0,0.2003577817531306,19.244008597588877,0.8847554558660535,112.0,11.0,,,,,,,,
model,M4_adaptive_T,198,0.7887052443649165,0.7106731106699413,2.8182156470869497,1.7279391123486154,3.2173220027246754,0.0,0.0,0.3174646958206705,0.3729466948031916,0.15,1.5,-1.0,1.0,150,500,132027928,11.1,0.8854495672253715,0.16872126529047346,1.0476285438634825,0.2239655671126259,0.5351413549320544,-3.533023887927052,0.03577327380785155,0.94,0.10396615312791781,3.4466791550629092,50.0,1.338544877111204,0.9188397077764525,555.0,12.0,2.1558786766579074,0.9527905493883997,295.0,12.0,-2.560540546491752,0.4947517862313051,505.0,12.0,0.8,505.0,0.2,9.467549536006201,0.5819467568345329,101.0,12.0,,,,,,,,
model,M4_adaptive_T,199,0.44156452846504085,0.4023215636705106,1.878419172066808,-0.8873044912548917,3.8823234349901155,0.0,0.0,0.567939687714553,0.18258153267519978,0.15,1.5,-1.0,1.0,150,500,960697233,4.1,0.8910484395249758,0.12117014386445014,0.9675034657523922,0.20425396825396827,0.5314711860306497,-3.4746685142068032,0.048696342996489214,0.66,0.22596031746031744,4.99581428331371,50.0,1.12689381728775,0.9121581709447324,205.0,12.0,1.1797603791780609,0.924587297513321,106.0,12.0,-1.2863426988388766,0.15285274932507342,155.0,12.0,0.8,155.0,0.2,11.867684260279855,0.6664872131989761,31.0,8.0,,,,,,,,
model,M4b_adaptive_T_global,0,0.23509141683691023,0.9810304312628988,1.7571582049233125,-1.3975062300974503,0.3781873357102806,0.0,0.0,0.49157946424583343,0.25,0.15,1.5,0.8692976861833976,2.436318286494397,150,500,202274788,10.4,1.0288082953885307,0.0893362485261561,1.117277064487265,0.22097757797757797,0.49395325863682876,-1.8658507801674187,0.1573206901767686,0.92,0.09199805749805749,3.609592667887989,50.0,1.4404772934816128,0.93195226233785,520.0,12.0,1.8940357437510376,0.9508710056745329,267.0,12.0,-4.806248184460426,0.4575395648636883,470.0,8.0,0.8,470.0,0.2127659574468085,23.716860936082504,0.38054658024239696,100.0,10.0,,,,,,,,
model,M4b_adaptive_T_global,1,0.483412403990167,1.3918808327615408,3.135069455336409,-1.3482209192660934,2.1675006364244513,0.0,0.0,0.3617425222933267,0.25,0.15,1.5,-2.865213654741386,0.06456554661637984,150,500,859514218,11.16,0.8743450380215934,0.1286511934403985,0.9789367033241207,0.2039122233116041,0.5364687548427944,-4.028838085653536,0.024960303200346957,1.02,0.09348005382989903,3.5110008539636164,50.0,1.564865306043759,0.9587196677391789,558.0,12.0,1.9594205935617073,0.9307190747507585,295.0,12.0,0.5762341162967866,0.017526694090978068,508.0,12.0,0.8,508.0,0.20078740157480315,16.87557930446925,0.7014781551412888,102.0,9.0,,,,,,,,
model,M4b_adaptive_T_global,2,0.02051245541714444,0.8975715379830145,3.7237787299759946,-1.1966753397860854,1.371976914966214,0.0,0.0,0.25848753529533186,0.25,0.15,1.5,-1.0209546589762093,0.7794565973612035,150,500,705270729,19.74,1.0100983226407707,0.13537345450503038,1.1450263067602124,0.21312931188701814,0.5001005023104372,-2.1463378936154998,0.12263188375455382,1.04,0.055867885700844375,1.2890037967647774,50.0,1.8512441758526712,0.9500282865451973,987.0,11.0,2.392056983574101,0.9466641283795705,516.0,12.0,-3.966185235185228,0.8283653883549744,937.0,11.0,0.8,937.0,0.2017075773745998,23.871703397961568,0.7671425515415945,189.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,3,0.024754981878932648,1.2809944102843742,2.1229543504656605,-1.2327925501512724,4.132589364929519,0.0,0.0,0.3311123487812199,0.25,0.15,1.5,0.26881710417293725,2.181682146694704,150,500,885240120,18.34,1.0661258422028161,0.09048747624984955,1.1703894597982707,0.214789295327995,0.4849698788993278,-1.8341265405098526,0.16298947972500102,0.76,0.04393003762663206,1.3748308224149373,50.0,1.9453852412394588,0.9033447595347585,917.0,11.0,2.0078680145791674,0.9331001108055568,476.0,11.0,-3.379205146977326,0.16914889474459893,867.0,12.0,0.8,867.0,0.20069204152249134,26.691280099877247,0.6370585023392608,174.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,4,0.3905189347027646,1.2644724670671867,3.232691999726397,-1.372085752065212,2.241053383173739,0.0,0.0,0.5357054366123856,0.25,0.15,1.5,0.6726661277062886,0.08967743796056399,150,500,666806599,13.12,0.9821041509600908,0.12704053962358286,1.106899922712311,0.21544832944832945,0.506779383999055,-2.2709051386569605,0.11187510153616946,1.42,0.12122777222777222,3.3988430180533924,50.0,1.4902870516369857,0.9136098507159016,656.0,11.0,2.375875468870845,0.8922685360017709,362.0,12.0,-4.713900917970882,0.7426018212057071,606.0,12.0,0.8,606.0,0.20132013201320131,20.219308478131897,0.5978858553007839,122.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,5,0.654409368252005,0.9007532630391335,3.185531071805189,-0.42709883822786,2.024654287345764,0.0,0.0,0.5236161532651414,0.25,0.15,1.5,0.3282643650198205,1.2069470524890122,150,500,698207551,8.96,1.0016529180122469,0.10270898880741744,1.0987516111762359,0.23102086802086802,0.5011843119453578,-2.0868651753967984,0.1319723059760785,0.96,0.12417193917193917,4.0258718942710106,50.0,1.3166934354401696,0.8477678258070551,448.0,12.0,2.4916072172134354,0.8921662693543376,224.0,12.0,-4.212597514514469,0.3921698617388468,398.0,11.0,0.8,398.0,0.20351758793969849,24.617376396001955,0.5840085136975527,81.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,6,0.012300034846444895,0.856977639082168,3.7212449206974356,0.42601607318726575,4.922918487198395,0.0,0.0,0.20579981027946095,0.25,0.15,1.5,-0.7491229460153916,0.002008054488916303,150,500,625303491,19.8,0.9073833279137399,0.19793050480553145,1.1175414057750432,0.2132269878641085,0.5304362236820147,-3.3216620596598045,0.03968597573939526,1.0,0.05368967108290792,1.2333254956654849,50.0,1.8548667667876821,0.9555707584266516,990.0,12.0,2.278285337811543,0.9721267852627165,506.0,12.0,-1.6291641591750303,0.24335932114313663,940.0,11.0,0.8,940.0,0.20106382978723406,22.219674499786127,0.9474094796341056,189.0,11.0,,,,,,,,
model,M4b_adaptive_T_global,7,0.05811158319058153,0.49741242196856467,3.3570583775992504,0.20814899358251848,2.597028808460912,0.0,0.0,0.5750055773428524,0.25,0.15,1.5,-0.4612246768948731,0.38786514830319996,150,500,58110523,20.88,1.0019910445005826,0.12640161844946976,1.1392297650781351,0.20826221656777583,0.5017384749545868,-2.3179024843300358,0.10490946251837212,1.1,0.05808044693599277,1.0511160758782183,50.0,1.796729348457598,0.9657202833357839,1044.0,11.0,2.1383378856415893,0.9574135330931292,530.0,12.0,-4.3888636283102125,0.7506653909458618,994.0,12.0,0.8,994.0,0.20020120724346077,21.41069520862789,0.7973954405284311,199.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,8,0.319965508678726,0.6073530591200771,3.660299721403395,0.8545844378544865,5.789193956992565,0.0,0.0,0.3521030425286703,0.25,0.15,1.5,-2.717535953538039,0.001651884566124747,150,500,987017775,22.9,0.8829323254380147,0.1277418381092943,0.9925995950621223,0.20626497265086402,0.5340629461434827,-3.597513450881349,0.0334226674489883,1.36,0.059836153341350035,0.7832799388687016,50.0,1.9617097734653683,0.9768129279793287,1145.0,11.0,2.2237274679270764,0.959801631348502,631.0,12.0,-0.34642544860039526,0.007671886749519463,1095.0,12.0,0.8,1095.0,0.2009132420091324,21.169655128093993,0.8766519836292617,220.0,11.0,,,,,,,,
model,M4b_adaptive_T_global,9,0.01562288426723946,1.2688408383146825,2.5557013212987085,-1.7874210344673847,5.487658207754027,0.0,0.0,0.1820422232922919,0.25,0.15,1.5,0.37459235369645016,1.9798198494768566,150,500,386256963,18.34,1.0654522895382335,0.0840134881230863,1.1595792585026763,0.21112129176293262,0.4850174390195168,-1.7955504109834544,0.16882203906242568,0.64,0.03698820580863924,1.2548308224149376,50.0,1.7814023508370207,0.962146474254364,917.0,11.0,2.061018015960054,0.9462700390563832,467.0,12.0,-6.5391719714121415,0.6172970683493908,867.0,10.0,0.8,867.0,0.2029988465974625,30.739917485869952,0.781745057293581,176.0,11.0,,,,,,,,
model,M4b_adaptive_T_global,10,0.6591143186484237,0.851853739901201,2.7726418736306115,-1.6950918647043403,4.425835279557059,0.0,0.0,0.16389162154994583,0.25,0.15,1.5,-0.688017084398576,1.586075519819252,150,500,325998153,4.26,0.9684632979201383,0.13931300226760862,1.0490387412285764,0.21996825396825392,0.5103373652372927,-2.751153619000692,0.08679954416315024,0.62,0.15163492063492062,4.914005480382262,50.0,1.0964570235869195,0.8857727036095498,213.0,12.0,1.2964871738741635,0.9249434194733043,110.0,12.0,-1.424472751484479,0.10076214934683547,163.0,9.0,0.8,163.0,0.20245398773006135,19.466909191357363,0.9036497077125044,33.0,7.0,,,,,,,,
model,M4b_adaptive_T_global,11,0.0701101857280803,0.9550920427304601,2.232901145955815,0.9261981510601167,1.9540768499002668,0.0,0.0,0.5478295709646595,0.25,0.15,1.5,0.05962906355033892,0.5815467292033477,150,500,177887928,18.26,1.0318204225419825,0.11521113190340468,1.1535796674682925,0.21042656625467235,0.4940002818180405,-2.020067711943042,0.1370372360811183,0.9,0.05306656775942683,1.5357352238806607,50.0,1.7033731042834857,0.9642543430042495,913.0,11.0,2.034418861475488,0.9748896857411938,483.0,12.0,-4.587256460228236,0.7919229225142721,863.0,10.0,0.8,863.0,0.20046349942062572,22.36938084263901,0.7392416100052863,173.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,12,0.016151671903023374,0.4919257814947191,0.9514929035811304,1.1906513388574158,1.164753170360607,0.0,0.0,0.330381667067837,0.25,0.15,1.5,-0.330625857832922,0.15526093881173592,150,500,121140066,16.02,0.986298060224973,0.12699777413523694,1.1171540642153608,0.21813082877398393,0.5058134409174918,-2.1701501299011925,0.12219487683480551,1.56,0.10940436976612773,2.781058464920917,50.0,1.699585752325798,0.9220697616271447,801.0,11.0,2.355077614596735,0.8914726730270899,423.0,12.0,-3.758825279140596,0.6934263437920076,751.0,12.0,0.8,751.0,0.2010652463382157,19.428726152597136,0.6971371952758054,151.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,13,0.41948920744196266,1.0655966673632402,3.84876889735703,-1.296386176607648,3.245273774257009,0.0,0.0,0.15083690853415843,0.25,0.15,1.5,0.17508426025592838,0.034897968424398976,150,500,156078303,10.54,0.9606547950886499,0.16456870761027584,1.108558060423353,0.2258258408258408,0.5142856691655665,-2.794067808144175,0.0664518983517819,0.8,0.09009423909423908,3.453009965322973,50.0,1.38320006617445,0.8910490020659861,527.0,12.0,2.182349085235006,0.9712463548278918,270.0,12.0,-2.828511156477351,0.5767760801366411,477.0,12.0,0.8,477.0,0.20125786163522014,23.259891308288548,0.8581213734823862,96.0,11.0,,,,,,,,
model,M4b_adaptive_T_global,14,0.42329572851167274,0.6269908796294528,1.2453847140077805,-0.7519107679608816,2.5111628543651143,0.0,0.0,0.281384605481152,0.25,0.15,1.5,0.1099097843556236,0.7937106750246385,150,500,60609930,4.5,0.9418994916701487,0.13723152062880178,1.0365693070293696,0.2787777777777778,0.5178867078581655,-2.4850581295821526,0.10855485945052677,0.82,0.24877777777777776,5.051292275985094,50.0,1.1435008880824056,0.8595346658858761,225.0,12.0,1.3195965837613282,0.8248894581238571,118.0,12.0,-2.7736031324311963,0.45308579302478424,175.0,11.0,0.8,175.0,0.25142857142857145,11.133323600546545,0.28406150040030176,44.0,10.0,,,,,,,,
model,M4b_adaptive_T_global,15,0.3128257065035079,0.6735145693959569,2.1523986010694696,0.22811496076560855,2.784963683030445,0.0,0.0,0.2492656161078931,0.25,0.15,1.5,-1.7322985283868362,2.930315433029247,150,500,261035175,12.42,1.035523499563339,0.08969729430882817,1.1277396887867526,0.2173737096237096,0.4923220250322843,-1.8549886626486443,0.16025298833675297,0.82,0.06977264402264402,2.981756530878472,50.0,1.368847569657032,0.9409066307702558,621.0,11.0,1.8665512307747665,0.9555485277929431,331.0,12.0,-5.775916226914521,0.5416820523058254,571.0,10.0,0.8,571.0,0.21015761821366025,24.641652503504698,0.6354453687350828,120.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,16,0.10321695855191151,1.3651298210745284,2.067611451481015,-1.3286830966791352,1.491510647487916,0.0,0.0,0.3608164777119892,0.25,0.15,1.5,0.08533801231463167,0.05323663357423604,150,500,3841102,18.22,0.9785213764121942,0.13888239363113855,1.11997270666288,0.21312006723926227,0.5082233365151707,-2.389384417268363,0.0990110650500832,1.52,0.09295237992142016,2.166187424613523,50.0,1.8055457962796762,0.9440150577628776,911.0,11.0,2.3669023785026755,0.9484675561747236,514.0,12.0,-3.5773079671565675,0.6349463759797291,861.0,12.0,0.8,861.0,0.2032520325203252,17.477401412694352,0.7131811984555876,175.0,11.0,,,,,,,,
model,M4b_adaptive_T_global,17,0.2737493906477457,0.9380953611666709,2.7483762722225378,1.642525323075866,2.154891341022226,0.0,0.0,0.30478149028695856,0.25,0.15,1.5,-2.683210558011493,2.002019334126177,150,500,968901321,15.46,1.0308539812324495,0.10714881698623976,1.1363040247520433,0.21332066291122018,0.49398260844366115,-1.888744603000114,0.154528839099651,0.98,0.0681722031838131,2.3473892751809817,50.0,1.5687610684000712,0.9647229657654205,773.0,11.0,1.9616584577377145,0.9571742037879744,398.0,12.0,-4.603336497273456,0.5741288980979923,723.0,11.0,0.8,723.0,0.2033195020746888,25.988147684598957,0.7410606071825887,147.0,12.0,,,,,,,,
model,M4b_adaptive_T_global,18,0.023607674599667353,1.3163625159458034,3.7212462939293185,-1.2440483773240922,0.7488340510270186,0.0,0.0,0.27833603692506115,0.25,0.15,1.5,-2.6322725233084046,0.7493849088493799,150,500,528751332,24.18,0.9179618710979153,0.16642204867651716,1.0995408616455973,0.21010402793858796,0.5257409278973902,-3.2033646962476716,0.044491576726458426,1.42,0.05985853482016463,0.5088095154171264,50.0,1.9519710400736878,0.9617064802877007,1209.0,11.0,2.477013096121808,0.9354446533824357,614.0,12.0,-2.6419459195878114,0.4817771868914982,1159.0,12.0,0.8,1159.0,0.2001725625539258,15.387327451242692,0.8698144902492525,232.0,12.0,,,,,,,,
