source,subject,trial,list_length,mean_adjacent_distance,sd_adjacent_distance,p90_adjacent_distance,switch_rate_distance,mean_adjacent_similarity,log_frequency_likelihood,frequency_likelihood,n_relevant_bigrams,n_relevant_bigrams_rate,n_relevant_bigrams_norm
human,oaf_30516,3.30516,10.0,0.9824349176055016,0.14489262606136863,1.1452352386495015,0.2857142857142857,0.5067501884248584,-1.2683927184691366,0.2812833601955039,2.0,0.2222222222222222,4.794114675216607
human,oaf_30516,4.30516,5.0,1.0546984817145704,0.07540443852037554,1.1239851865423085,0.25,0.4871820382765905,-2.538826484205146,0.07895900508277152,0.0,0.0,4.1006397668243215
human,oaf_30517,1.30517,20.0,0.9893874704475151,0.10093002121938208,1.0962456902509108,0.25,0.5038899865137404,-1.4526575785829414,0.23394772673924127,5.0,0.2631578947368421,5.181064492001176
human,oaf_30517,3.30517,20.0,0.991980280032963,0.1058949441290444,1.0827987075790029,0.23076923076923078,0.5033109006367085,-1.649405354759374,0.19216414414631772,5.0,0.2631578947368421,5.181064492001176
human,oaf_30519,1.30519,21.0,1.0087685383519094,0.1165592749675827,1.167949849695483,0.1875,0.4993966990181265,-1.2817856844224562,0.2775412565976159,1.0,0.05,0.9197594736796332
human,oaf_30524,1.30524,25.0,1.0258330243726315,0.12559586567293318,1.1307394806152147,0.22727272727272727,0.4954437195410101,-1.3817274802356152,0.2511443312444263,4.0,0.16666666666666666,2.874539400393461
human,oaf_30524,3.30524,21.0,1.0145862122767193,0.15306834324825494,1.1699900864933999,0.21428571428571427,0.4990597331825026,-1.3834662421876371,0.25070803045831785,7.0,0.35,6.919759473679633
human,oaf_30524,4.30524,25.0,1.0246825125455985,0.1003859444011829,1.1298426907023502,0.23529411764705882,0.49506528460246146,-1.442081557629838,0.23643509283238437,5.0,0.20833333333333334,3.874539400393461
human,oaf_30525,1.30525,8.0,0.9659260995775177,0.07564430424003826,1.0243058942785055,0.16666666666666666,0.5093269149889555,-1.5881810850962061,0.20429687261227603,1.0,0.14285714285714285,4.316724711859692
human,oaf_30526,1.30526,9.0,0.9424443978646886,0.0809248845714499,1.042539423849619,0.25,0.5155947881230456,-1.3889814035136459,0.2493291411183332,1.0,0.125,4.055419693538149
human,oaf_30531,1.30531,27.0,0.9964211364203615,0.1449500735729125,1.1566153362258451,0.21052631578947367,0.5034463079204471,-1.592429546964677,0.20343076625178488,5.0,0.19230769230769232,3.351929363750375
human,oaf_30531,3.30531,15.0,0.9973159432237718,0.14217171121771963,1.2060364591736523,0.2,0.5028883055195006,-1.579624008577025,0.20605255763628333,3.0,0.21428571428571427,4.487589583608891
human,oaf_30531,4.30531,19.0,0.9837697940776725,0.13413195468134828,1.1301714548521742,0.23076923076923078,0.5062417409827896,-1.6050415755576901,0.20088120298857168,3.0,0.16666666666666666,3.4423695103227194
human,oaf_30531,5.30531,40.0,1.047690001356286,0.16119985187561378,1.226172581667797,0.2222222222222222,0.4913849553546754,-1.5821653902652224,0.2055295642838493,13.0,0.3333333333333333,7.954964125570316
human,oaf_30537,1.30537,27.0,1.0211864494969798,0.11461391545423985,1.1541512163289749,0.2222222222222222,0.49626961285103793,-1.52788559104845,0.21699399664637398,6.0,0.23076923076923078,4.351929363750375
human,oaf_30537,3.30537,33.0,1.0174832635971582,0.11552432720982031,1.1515816206720124,0.21052631578947367,0.49722061623929154,-1.364471627789556,0.2555156476948636,11.0,0.34375,7.7840992538211164
human,oaf_30537,4.30537,33.0,1.029275087055261,0.13725439231616654,1.1936537350659067,0.2,0.49493242826026645,-1.5165645241884522,0.2194645585017049,6.0,0.1875,2.784099253821117
human,oaf_30537,5.30537,24.0,0.9592857575167849,0.1334628005092509,1.1081500245746512,0.23076923076923078,0.5126610293869678,-1.5866705331420807,0.20460570684877794,5.0,0.21739130434782608,4.1358444187150045
human,oaf_30537,6.30537,34.0,1.0337960450672048,0.11535405257810294,1.1504627913585035,0.2,0.49320207452312465,-1.504653757078093,0.22209417905819429,9.0,0.2727272727272727,5.522794235499574
human,oaf_30537,7.30537,26.0,1.0497532083772443,0.1287907826800166,1.188444465779819,0.21428571428571427,0.48970995052969124,-1.5949043379222185,0.20292794008244142,9.0,0.36,7.613234382071918
human,oaf_30543,1.30543,24.0,1.007866521091473,0.12918725047632926,1.1525141307128175,0.21428571428571427,0.5000122346591682,-1.6003897188710559,0.20181785044170306,7.0,0.30434782608695654,6.1358444187150045
human,oaf_30543,3.30543,27.0,1.023841892225735,0.1402692161250784,1.1803811710865362,0.23076923076923078,0.4963151155852868,-1.582505225111146,0.20545973004276452,6.0,0.23076923076923078,4.351929363750375
human,oaf_30543,4.30543,20.0,0.9628813094973682,0.16311999421488016,1.1643318118860386,0.2,0.5125844238727197,-1.9986650074592525,0.135516075481532,4.0,0.21052631578947367,4.181064492001176
human,oaf_30544,1.30544,15.0,0.9365372772624834,0.1025728933344114,1.0561098851519395,0.2857142857142857,0.5175966713023027,-2.1603640419563193,0.11528314549627983,5.0,0.35714285714285715,6.487589583608891
human,oaf_30544,3.30544,9.0,0.9852176334802145,0.12818691271837418,1.1376168314845292,0.16666666666666666,0.5054467749931424,-1.8613772174089318,0.15545838287791097,2.0,0.25,5.055419693538149
human,oaf_30547,1.30547,10.0,0.9534816699810735,0.16940030174604068,1.1312102371638773,0.2222222222222222,0.5154477716270855,-1.644769760863489,0.19305700695575154,2.0,0.2222222222222222,4.794114675216607
human,oaf_30553,1.30553,16.0,1.0577624619664197,0.08197848169754599,1.1464046167077058,0.2,0.4866594292231243,-1.6033565386879418,0.201219980568244,2.0,0.13333333333333333,3.226284565287348
human,oaf_30554,1.30554,8.0,1.0516141636949445,0.10825083727985135,1.1365341332042826,0.2857142857142857,0.4886750179344682,-1.729673989122589,0.17734221603811492,0.0,0.0,3.3167247118596923
human,oaf_30570,1.3057,25.0,1.02929171477751,0.07763590846807059,1.1072456462066376,0.2222222222222222,0.4934908680043104,-1.5390158073365663,0.21459219759679243,3.0,0.125,1.8745394003934612
human,oaf_30570,3.3057,26.0,1.0420348102133394,0.09059341326936603,1.1264904340277664,0.2222222222222222,0.4906501633961299,-1.7142875764571657,0.18009197678550234,2.0,0.08,0.6132343820719182
human,oaf_40100,1.401,8.0,1.0399832152940454,0.19504833235922958,1.1845083485073349,0.2857142857142857,0.49460323989756766,-2.129706148357572,0.11887221951762059,0.0,0.0,3.3167247118596923
human,oaf_40100,3.401,7.0,1.0589123524412751,0.13387507861143982,1.1624401388393706,0.16666666666666666,0.48752304597137214,-1.5480019272482508,0.212672484680414,1.0,0.16666666666666666,4.578029730181235
human,oaf_40115,1.40115,16.0,0.9989953603999168,0.12768392228140654,1.1279207180110244,0.25,0.5021678170206721,-1.342047130639943,0.2613101845790982,3.0,0.2,4.226284565287348
human,oaf_40328,1.40328,9.0,1.0121034138973624,0.1396747564900332,1.1564254368300042,0.25,0.4991451694076114,-1.5693373562837118,0.20818308787587997,2.0,0.25,5.055419693538149
human,oaf_40350,1.4035,11.0,0.9432645745973743,0.09959447016171126,1.0371349203298106,0.16666666666666666,0.5157423314113166,-1.9296588576668996,0.14519772312569543,1.0,0.1,3.5328096568950635
human,oaf_40408,1.40408,14.0,1.0172229306325598,0.14784076796595172,1.1845771118173,0.2,0.49819442300170624,-1.4664731527633523,0.23073782891286418,3.0,0.23076923076923078,4.748894601930434
human,oaf_40523,1.40523,8.0,1.0287547101138523,0.17617527275748357,1.192613833805358,0.25,0.4957125102129348,-2.0309600801627363,0.13120948903012503,2.0,0.2857142857142857,5.316724711859692
human,oaf_50004,1.50004,17.0,1.0858405316402142,0.07072321391146495,1.1613043594863408,0.21428571428571427,0.4799473169588792,-1.7515933018666863,0.17349728955707283,0.0,0.0,0.9649795469658052
human,oaf_50028,1.50028,8.0,0.9820648426452298,0.09402406356800642,1.0525797811221573,0.2,0.50547642330295,-2.30951792704756,0.09930911425997761,0.0,0.0,3.3167247118596923
human,oaf_50034,1.50034,11.0,1.042516553455369,0.07860250828320141,1.1574318907100412,0.25,0.49020727799265507,-1.6878029577717661,0.18492536684282496,1.0,0.1,3.5328096568950635
human,oaf_50034,3.50034,18.0,1.0140547976218393,0.13435559713093875,1.1878976813317905,0.1875,0.4986292605663527,-1.568717585783066,0.20831215360391292,2.0,0.11764705882352941,2.703674528644262
human,oaf_50041,1.50041,3.0,0.9774632425697674,0.2172454243289141,1.1003558127495467,0.5,0.5087686585300599,-2.4731933306583422,0.08431518239054413,1.0,0.5,5.623249803467408
human,oaf_50042,1.50042,3.0,1.0290086186769596,0.0010933016071724801,1.0296270834612107,0.5,0.4928516005140781,-2.023189064531359,0.1322330920868754,0.0,0.0,4.623249803467408
human,oaf_50066,1.50066,19.0,1.0354711300914103,0.13777319295964782,1.1725758875165466,0.1875,0.49345719167188856,-1.6239434816582774,0.1971198259389191,3.0,0.16666666666666666,3.4423695103227194
human,oaf_50066,3.50066,17.0,1.0058354273022703,0.12206655524649301,1.138492237393848,0.21428571428571427,0.5003054189217012,-1.378873804371891,0.2518620393268732,3.0,0.1875,3.964979546965805
human,oaf_50066,4.50066,18.0,0.9332843161895078,0.13430420000107743,1.0810654433143403,0.23529411764705882,0.5196983200174273,-1.6453440624342437,0.19294616584457025,3.0,0.17647058823529413,3.703674528644262
human,oaf_50069,1.50069,4.0,0.9649816826377466,0.030181975849730307,0.9892306224653566,0.3333333333333333,0.5089906267978428,-1.7983716155513894,0.16556827763577867,0.0,0.0,4.361944785145864
human,oaf_50080,1.5008,20.0,1.0088987304932662,0.12539665858420268,1.1265554129798394,0.25,0.4995611205956987,-2.3012878178908434,0.10012981169285361,3.0,0.15789473684210525,3.1810644920011764
human,oaf_50080,3.5008,17.0,0.9849266274387037,0.12118643774354472,1.1155391676964024,0.18181818181818182,0.5054994269244666,-1.7292750805468255,0.17741297348087448,4.0,0.25,4.964979546965806
human,oaf_50088,1.50088,20.0,1.022190920168284,0.10243488222938164,1.1190588990450807,0.2,0.49575182993192607,-1.5880281051952514,0.20432812831830005,3.0,0.15789473684210525,3.1810644920011764
human,oaf_50088,3.50088,24.0,0.9893086400922594,0.11670727910724706,1.135398150422455,0.21052631578947367,0.5043042962783226,-1.16768251321115,0.31108704664662545,4.0,0.17391304347826086,3.135844418715004
human,oaf_50088,4.50088,32.0,1.0257760630825168,0.11939184415696169,1.1766162153576283,0.1875,0.495247482744801,-1.654135225507273,0.19125737871425916,7.0,0.22580645161290322,4.04540427214266
human,oaf_50088,5.50088,29.0,0.9515557032196602,0.15584649741198828,1.120354485030781,0.1875,0.5156598456740975,-1.4165461223212163,0.24255031094194887,5.0,0.17857142857142858,2.829319327107289
human,oaf_50088,6.50088,24.0,1.073315395731872,0.11354328981553276,1.233135765544029,0.21428571428571427,0.4835994389145091,-1.6955315425272286,0.18350166416175812,4.0,0.17391304347826086,3.135844418715004
human,oaf_50088,7.50088,29.0,1.0380025347357795,0.14216943519666528,1.2340778417096114,0.2222222222222222,0.49292201003483854,-1.3416583964488529,0.2614117845287319,5.0,0.17857142857142858,2.829319327107289
human,oaf_50088,8.50088,24.0,1.0001508640773824,0.10123562145255366,1.137074966378722,0.2,0.5011724524021017,-1.450323784848959,0.23449435008294905,6.0,0.2608695652173913,5.1358444187150045
human,oaf_50089,1.50089,23.0,1.036846367495503,0.12920696338125592,1.194898795056389,0.2222222222222222,0.4928287205433571,-1.557966673912825,0.21056378104562554,4.0,0.18181818181818182,3.397149437036547
human,oaf_50112,1.50112,30.0,1.0276270175284274,0.15641805710064288,1.1776616902917685,0.2,0.49619817844393194,-2.0952175705496883,0.12304347010607905,6.0,0.20689655172413793,3.568014308785746
human,oaf_50118,1.50118,42.0,1.0377182732403898,0.11891383588612076,1.1849525640380543,0.2,0.4923889505565523,-1.562916868169349,0.2095240250463669,15.0,0.36585365853658536,9.43235408892723
human,oaf_50118,3.50118,27.0,0.9996853705134511,0.10319021474020831,1.1073800625874926,0.21052631578947367,0.5014043167839904,-1.7088605124892453,0.18107200439449184,5.0,0.19230769230769232,3.351929363750375
human,oaf_50118,4.50118,39.0,1.0046473072031212,0.14196279467045075,1.1732011022778182,0.21428571428571427,0.5013409266684569,-1.6170389062340313,0.1984855641401883,8.0,0.21052631578947367,3.216269143891859
human,oaf_50120,1.5012,10.0,0.9901450558071835,0.0838207192818496,1.0710690720264682,0.2222222222222222,0.503291106998372,-1.456372880137938,0.23308015303322863,1.0,0.1111111111111111,3.794114675216606
human,oaf_50127,1.50127,20.0,1.046339086297029,0.12758640973279825,1.1737531748704133,0.1875,0.49053898678951463,-1.7187055317360218,0.17929809344779707,5.0,0.2631578947368421,5.181064492001176
human,oaf_50133,1.50133,23.0,0.9642603245439697,0.11665020130502067,1.091668959305041,0.2,0.5107166077100637,-1.6992680882279474,0.18281728121779967,6.0,0.2727272727272727,5.397149437036547
human,oaf_50137,1.50137,18.0,0.9686899494941446,0.13751372365490533,1.0925979558270302,0.25,0.5104349526848471,-1.8606222671194412,0.155575790541967,3.0,0.17647058823529413,3.703674528644262
human,oaf_50141,1.50141,19.0,1.0179446874330746,0.12232344681842966,1.1337967743656687,0.25,0.4972500817124101,-1.6796651940677723,0.18643638559916326,2.0,0.1111111111111111,2.4423695103227194
human,oaf_50153,1.50153,19.0,0.9558484993872562,0.10650107327212979,1.0786874672701443,0.2,0.512692062614574,-1.2170025455502582,0.296116433509847,6.0,0.3333333333333333,6.442369510322719
human,oaf_50160,1.5016,13.0,0.9994993269446508,0.06130935323976567,1.095620536383605,0.2,0.5005415812019355,-1.5580330626492558,0.21054980244627974,0.0,0.0,2.0101996202519774
human,oaf_50167,1.50167,16.0,1.0521155722499107,0.12988834316151515,1.17078383598117,0.2222222222222222,0.48906002318960656,-1.9753783807864096,0.13870881756062145,1.0,0.06666666666666667,2.226284565287348
human,oaf_50167,3.50167,12.0,1.0614091296166992,0.12099753162672257,1.158587254955208,0.2222222222222222,0.4866786262174436,-1.3794381200756616,0.2517199497183668,2.0,0.18181818181818182,4.2715046385735205
human,oaf_50176,1.50176,9.0,0.9922402878343093,0.1350331856609218,1.125740198725253,0.2,0.5038180972911077,-2.4382656251214687,0.08731215222133966,2.0,0.25,5.055419693538149
human,oaf_50192,1.50192,25.0,0.9829311469481082,0.18243910759891874,1.2210678925955527,0.2222222222222222,0.5086393466882588,-1.422611818741886,0.24108352741805916,4.0,0.16666666666666666,2.874539400393461
human,oaf_50200,1.502,8.0,1.002075842659663,0.1433034608193106,1.1297456766164258,0.16666666666666666,0.5016923852525075,-1.9684634613656131,0.139671301772206,2.0,0.2857142857142857,5.316724711859692
human,oaf_50206,1.50206,9.0,1.0365829784627483,0.15276832659695833,1.1902955732019824,0.25,0.4935143973660044,-1.5397542491833338,0.21443379223187042,2.0,0.25,5.055419693538149
human,oaf_50211,1.50211,41.0,1.08965742473401,0.105100364558899,1.2306055996974172,0.19047619047619047,0.4796925173399073,-1.649077049089427,0.19222724308170383,5.0,0.125,-0.3063408927512272
human,oaf_50211,4.50211,29.0,1.035047405191124,0.1379272109411632,1.2113205216592997,0.2,0.49356173783147045,-1.641258958371208,0.19373598315518414,4.0,0.14285714285714285,1.8293193271072892
human,oaf_50211,5.50211,41.0,1.0128637617988483,0.12166960346528702,1.147259171136311,0.22727272727272727,0.4985440146407301,-1.8137750917701958,0.163037492095215,10.0,0.25,4.693659107248773
human,oaf_50211,6.50211,36.0,1.0235076053815264,0.11556395875118589,1.1539834978944672,0.20833333333333334,0.49578706177099807,-1.3941985873541993,0.2480317325047847,7.0,0.2,3.000184198856488
human,oaf_50211,7.50211,19.0,1.089421145304844,0.10534437078357001,1.2106988098677913,0.1875,0.479761661295075,-1.759193504919102,0.17218367312640387,2.0,0.1111111111111111,2.4423695103227194
human,oaf_50211,8.50211,18.0,1.0399205031811731,0.12659064818954058,1.2115723283298603,0.21428571428571427,0.4919763599783061,-2.0314437977369613,0.13114603604227598,1.0,0.058823529411764705,1.7036745286442623
human,oaf_50216,1.50216,15.0,0.9970202218918403,0.12372395014449378,1.116172785083733,0.21428571428571427,0.5025366191254095,-1.2023022162561887,0.30050159528381565,3.0,0.21428571428571427,4.487589583608891
human,oaf_50220,1.5022,15.0,1.0749326899500908,0.09737028835923178,1.1724663410259561,0.25,0.4829215232517427,-1.7325557369953317,0.17683189614409542,0.0,0.0,1.4875895836088913
human,oaf_50229,1.50229,6.0,1.0445736481987882,0.08087029826339204,1.1269610562474777,0.2,0.4897104434179639,-2.0950460253567194,0.12306457943245193,0.0,0.0,3.8393347485027784
human,oaf_50236,1.50236,6.0,0.9999487372334785,0.046563667088147166,1.0382666548567698,0.3333333333333333,0.5001912649153069,-2.691919430186891,0.06775077161154472,0.0,0.0,3.8393347485027784
human,oaf_50254,1.50254,28.0,1.0760440909301932,0.14088568283217198,1.2368119237360422,0.21052631578947367,0.4838595702876577,-1.4808001138882312,0.22745562515322448,6.0,0.2222222222222222,4.090624345428832
human,oaf_50254,4.50254,29.0,1.0732567679245815,0.11472382117772857,1.1745832458732084,0.21052631578947367,0.48380842838898347,-1.498510094117582,0.22346285086396414,3.0,0.10714285714285714,0.8293193271072892
human,oaf_50256,1.50256,18.0,1.0802218984034648,0.09633170853689124,1.215058286803208,0.21428571428571427,0.48167208053661004,-1.855753624903626,0.1563350802587137,3.0,0.17647058823529413,3.703674528644262
human,oaf_50259,1.50259,9.0,1.028349107784304,0.12916233582296852,1.1430222053145207,0.25,0.4948429959367974,-1.8747038166245136,0.15340039476382128,0.0,0.0,3.0554196935381492
human,oaf_50276,1.50276,24.0,0.9748385208206557,0.1328018718194792,1.0884556901835734,0.18181818181818182,0.5084456988566494,-1.49838840212388,0.22349004615849533,7.0,0.30434782608695654,6.1358444187150045
human,oaf_50276,3.50276,24.0,1.0928640229046818,0.09870200684884185,1.2182117063568272,0.21428571428571427,0.47882603664850165,-2.18438698287363,0.11254670556967772,1.0,0.043478260869565216,0.1358444187150042
human,oaf_50276,4.50276,24.0,1.1148678095806008,0.10309619987587158,1.2241255259814166,0.2,0.47390270979458726,-2.224908915854467,0.10807726231161022,0.0,0.0,-0.8641555812849958
human,oaf_50286,1.50286,4.0,0.9650843384322503,0.12320378513506157,1.044567640627437,0.3333333333333333,0.510268304251103,-1.7100934379663273,0.18084889367479545,1.0,0.3333333333333333,5.361944785145864
human,oaf_50287,1.50287,23.0,1.0471911711719741,0.11002829811344417,1.190650912202277,0.2,0.48981448577325226,-1.3861523370372866,0.25003550854212536,4.0,0.18181818181818182,3.397149437036547
human,oaf_50287,3.50287,25.0,1.00754041083681,0.13183781250582755,1.156242786956461,0.19047619047619047,0.5002511954982579,-1.3493926967026135,0.259397745926822,3.0,0.125,1.8745394003934612
human,oaf_50290,1.5029,14.0,0.9859931128586751,0.10017702776178224,1.1208821933776392,0.2222222222222222,0.5046624706927326,-2.2001070863005223,0.11079129349731226,2.0,0.15384615384615385,3.7488946019304343
human,oaf_50297,1.50297,7.0,1.0347798243862136,0.09780880529247132,1.1476351285740054,0.16666666666666666,0.4923942192842974,-1.9443713279714552,0.14307714366808139,0.0,0.0,3.5780297301812354
human,oaf_50310,1.5031,17.0,0.9575857523515723,0.08260409817934652,1.0351961706832309,0.2,0.5116687565612874,-1.9143891509049265,0.14743186370617828,3.0,0.1875,3.964979546965805
human,oaf_50314,1.50314,7.0,1.05668775205641,0.1298647057382234,1.157175197303769,0.16666666666666666,0.4879382739505349,-1.9431562450850055,0.14325109992102475,2.0,0.3333333333333333,5.578029730181235
human,oaf_50334,3.50334,23.0,0.9954548846980368,0.1317089700411817,1.1347249550636462,0.2,0.5032521681010448,-1.502975868341355,0.22246714118670805,2.0,0.09090909090909091,1.3971494370365471
human,oaf_50334,4.50334,20.0,1.021032257918763,0.11796628633893591,1.155120961303885,0.23076923076923078,0.4963928283699563,-1.5265951950959125,0.21727418555981226,4.0,0.21052631578947367,4.181064492001176
human,oaf_60168,1.60168,12.0,1.0559382317081647,0.1472998402925743,1.196102924796053,0.2222222222222222,0.48860675547817434,-2.0595729212077147,0.12750841440757624,1.0,0.09090909090909091,3.2715046385735205
human,oaf_70002,1.70002,26.0,0.9846076273508028,0.12438407378545094,1.1288336520604498,0.1875,0.5057718491451557,-1.834398903006964,0.1597094738054406,5.0,0.2,3.6132343820719184
human,oaf_70005,1.70005,19.0,1.0562839521581355,0.12477694023819255,1.1736760632627106,0.25,0.48794769192059045,-2.11492992387796,0.12064174336248074,1.0,0.05555555555555555,1.4423695103227192
human,oaf_70008,1.70008,13.0,1.0108485698924659,0.11181358112385793,1.1267665821919246,0.2222222222222222,0.49871737424087365,-1.6344024002839281,0.19506890959907766,0.0,0.0,2.0101996202519774
human,oaf_70017,1.70017,13.0,1.071692530175789,0.23336139022930844,1.250563960366197,0.3333333333333333,0.4869285059616451,-2.3236017415136527,0.09792026621590343,2.0,0.16666666666666666,4.010199620251978
human,oaf_70024,1.70024,40.0,0.9741965225196123,0.1303436156900028,1.1159541702256792,0.21052631578947367,0.5086675645584373,-1.726072699745749,0.1779820280594241,10.0,0.2564102564102564,4.954964125570316
human,oaf_70024,3.70024,30.0,0.9696606659432832,0.11384359886360142,1.0883625369509666,0.23529411764705882,0.5093449635793341,-1.7539415291659275,0.17309035645808812,8.0,0.27586206896551724,5.568014308785746
human,oaf_70024,4.70024,22.0,1.0350614316052595,0.11531867339912492,1.153805461928712,0.25,0.49285247955449196,-1.698855085945312,0.18289280076604728,2.0,0.09523809523809523,1.6584544553580902
human,oaf_70025,1.70025,11.0,1.0398335792808253,0.12118221850824802,1.1561899794279185,0.25,0.491810394553413,-1.7861412932832288,0.16760566458201936,4.0,0.4,6.532809656895063
human,oaf_70029,1.70029,26.0,1.027839003638772,0.12270389520674642,1.1671812150592598,0.23529411764705882,0.49487968931935583,-1.3162613596092887,0.26813589405709287,7.0,0.28,5.613234382071918
human,oaf_70035,1.70035,26.0,1.031977342433666,0.12222236787013858,1.1831028176813474,0.23529411764705882,0.4938431577683308,-1.64014422793479,0.19395206696746187,7.0,0.28,5.613234382071918
human,oaf_70037,1.70037,13.0,0.9413896298152746,0.11952206206216189,1.1301983462075447,0.2,0.5167833173396368,-1.474431191680566,0.22890889530536038,4.0,0.3333333333333333,6.010199620251978
human,oaf_70039,1.70039,11.0,0.9320345977193177,0.10609804494547675,1.0542727599137978,0.16666666666666666,0.5188728058378324,-1.8201939531701854,0.1619943285731672,3.0,0.3,5.532809656895063
human,oaf_70049,1.70049,13.0,0.9865036763437693,0.07738771300763825,1.0573556298762408,0.2,0.5040940664940564,-1.4583619551700693,0.2326169998962177,3.0,0.25,5.010199620251978
human,oaf_70050,1.7005,21.0,0.9769280361286512,0.08694019201474024,1.0778392331805995,0.23076923076923078,0.506752274982057,-1.3992463863581999,0.24678287282059438,6.0,0.3,5.919759473679633
human,oaf_70055,1.70055,12.0,1.0974014644541679,0.1136631236541178,1.2117739166722958,0.18181818181818182,0.4780426565891551,-1.5669755419961195,0.2086753587646388,0.0,0.0,2.2715046385735205
human,oaf_70056,1.70056,26.0,1.003512982401811,0.1418218901011836,1.1725131031135827,0.1875,0.5015203369108359,-1.725219425931272,0.17813396027408668,5.0,0.2,3.6132343820719184
human,oaf_70056,3.70056,20.0,1.0370345425854681,0.13232102890065656,1.1919907875726763,0.21428571428571427,0.4928998259089243,-1.6823700924648928,0.18593277553267615,3.0,0.15789473684210525,3.1810644920011764
human,oaf_70059,1.70059,11.0,0.9785330894855282,0.1276853987903576,1.1368468672801224,0.25,0.5072474286686119,-1.4103123009658016,0.24406704887495329,1.0,0.1,3.5328096568950635
human,oaf_70061,1.70061,20.0,0.982565230740406,0.1126237733106471,1.1179199263869086,0.1875,0.5059003627787246,-1.8231622694288727,0.16151419112628027,3.0,0.15789473684210525,3.1810644920011764
human,oaf_70071,1.70071,20.0,0.9863226390792763,0.1189855489767216,1.1471104548695479,0.21428571428571427,0.5051083172048596,-1.834912282982837,0.1596275032024651,5.0,0.2631578947368421,5.181064492001176
human,oaf_70071,3.70071,10.0,1.0275503972773519,0.140950108144766,1.1215787549299112,0.2857142857142857,0.49538898532941317,-1.894216469855929,0.1504361601468468,2.0,0.2222222222222222,4.794114675216607
human,oaf_70075,1.70075,13.0,1.0340060961882187,0.12001287067924318,1.158045858636777,0.25,0.4932915576301407,-2.19451833149063,0.11141221233715919,3.0,0.25,5.010199620251978
human,oaf_70091,1.70091,14.0,0.9676833531227289,0.11331113911165629,1.0843616237050446,0.18181818181818182,0.509741370266235,-1.7163333423198384,0.17972392736708337,1.0,0.07692307692307693,2.7488946019304343
human,oaf_70111,1.70111,22.0,1.0004749946230151,0.12459496637784727,1.1607664947222578,0.21052631578947367,0.5017169260373282,-1.209687800173012,0.2982903911029015,5.0,0.23809523809523808,4.65845445535809
human,oaf_70208,1.70208,9.0,0.945607378701262,0.07770162857294342,1.014661405811906,0.2,0.5146432891953896,-2.5951785873001416,0.07463254645924616,1.0,0.125,4.055419693538149
human,oaf_70209,1.70209,22.0,1.0488907583736224,0.14246112437335456,1.2212765221298787,0.2,0.49035541821922274,-1.535018575269014,0.21545168905948825,2.0,0.09523809523809523,1.6584544553580902
human,oaf_70211,1.70211,16.0,0.9775058456498125,0.1466904246498424,1.1251493790859306,0.25,0.508181762534206,-2.1268079525393153,0.11921723420569957,4.0,0.26666666666666666,5.226284565287348
human,oaf_70216,1.70216,9.0,0.954374290863634,0.19142639313884713,1.0925097250789975,0.25,0.5167138138990313,-1.9085839393713395,0.14829022593834837,0.0,0.0,3.0554196935381492
human,oaf_70220,1.7022,21.0,1.028655616329996,0.13814511120851905,1.1794370310464983,0.23076923076923078,0.495064429630172,-1.6025423517250514,0.20138387796560386,5.0,0.25,4.919759473679633
human,oaf_70236,1.70236,22.0,1.009122943687416,0.11648464535802723,1.17186160735549,0.2,0.4992753136366682,-1.6823424498344102,0.18593791527472245,6.0,0.2857142857142857,5.65845445535809
human,oaf_70237,1.70237,34.0,0.9709696556837819,0.10627202947138195,1.084260720565662,0.22727272727272727,0.5087748340190429,-1.617462292739677,0.19840154581813288,10.0,0.30303030303030304,6.522794235499574
human,oaf_70237,3.70237,34.0,0.9968944381604717,0.10585527716077722,1.1474872199171526,0.22727272727272727,0.5021302642749004,-1.4865790911116823,0.22614495508999544,13.0,0.3939393939393939,9.522794235499575
human,oaf_70237,4.70237,32.0,0.9726727486596758,0.13677007341009048,1.164263596799161,0.2,0.5092428406823155,-1.337405906620928,0.2625258024795481,7.0,0.22580645161290322,4.04540427214266
human,oaf_70237,5.70237,34.0,0.9972062350825182,0.11230458439348003,1.141796522096477,0.19047619047619047,0.5022375673950377,-1.5046178598807745,0.22210215175986117,10.0,0.30303030303030304,6.522794235499574
human,oaf_70237,6.70237,35.0,0.9963352301213874,0.16878975735554588,1.196006539405562,0.22727272727272727,0.5043447483562412,-1.5584024288604834,0.21047204682450918,7.0,0.20588235294117646,3.261489217178031
human,oaf_70237,7.70237,28.0,1.000593864736647,0.13308764357232628,1.1233857651400387,0.1875,0.5018788927457543,-1.3723328069658538,0.25351486795369993,6.0,0.2222222222222222,4.090624345428832
human,oaf_70237,8.70237,20.0,1.0031720705886837,0.13093727382653111,1.1434695889852255,0.1875,0.5013091548410394,-1.826200222880967,0.16102426309786058,1.0,0.05263157894736842,1.1810644920011761
human,oaf_70238,1.70238,16.0,0.9255777278188804,0.11865834970393828,1.0582178736370556,0.2857142857142857,0.5210014886118061,-1.8174872026868045,0.1624334007616951,6.0,0.4,7.226284565287348
human,oaf_70238,3.70238,18.0,1.0562366191549502,0.10033699089319588,1.1679724726770127,0.23076923076923078,0.48743745563717134,-1.6008260614569956,0.20172980792869832,2.0,0.11764705882352941,2.703674528644262
